02/13/2011,504083,"Green Onion & Chicken Soup",LUN,"ANNENBERG ","Today's Soup",6,OZL,
02/13/2011,23543,"Winter Vegetable Soup",LUN,"ANNENBERG ","Today's Soup",6,OZL,VGN
02/13/2011,81009,"Chopped Ham",LUN,"ANNENBERG ","Made to Order Bar",1,OZ,
02/13/2011,175030,"Chopped Scallions",LUN,"ANNENBERG ","Made to Order Bar",2-Jan,OZ,VGN
02/13/2011,175051,"Diced Red Onions",LUN,"ANNENBERG ","Made to Order Bar",1,OZ,(OG)
02/13/2011,61041,"Egg Beaters",LUN,"ANNENBERG ","Made to Order Bar",4,OZ,VGT
02/13/2011,61042,"Egg Whites",LUN,"ANNENBERG ","Made to Order Bar",4,OZ,VGT
02/13/2011,61003,"Scrambled Eggs",LUN,"ANNENBERG ","Made to Order Bar",4,OZ,VGT
02/13/2011,176067,"Suntan Pepper Strips",LUN,"ANNENBERG ","Made to Order Bar",1,OZ,VGN
02/13/2011,89006,"Turkey Bacon",LUN,"ANNENBERG ","Made to Order Bar",1,EACH,
02/13/2011,176070,"Whole Button Mushrooms",LUN,"ANNENBERG ","Made to Order Bar",1,OZ,VGN
02/13/2011,89001,Bacon,LUN,"ANNENBERG ",Brunch,2,EACH,
02/13/2011,599019,"Boston Cream Cake",LUN,"ANNENBERG ",Brunch,1,PIECE,VGT
02/13/2011,508032,"Crunchy French Toast FM",LUN,"ANNENBERG ",Brunch,2,EACH,VGT
02/13/2011,508024,"Grilled Chicken Broc Cheese Sc",LUN,"ANNENBERG ",Brunch,1,EACH,
02/13/2011,201054,"Harvard Fruit Salad",LUN,"ANNENBERG ",Brunch,4,OZ,VGN
02/13/2011,503072,"Mushroom & Onion Fritatta",LUN,"ANNENBERG ",Brunch,1,PIECE,VGT
02/13/2011,504023,"Smoked Salmon Platter",LUN,"ANNENBERG ",Brunch,2,OZ,
02/13/2011,171036,"Steamed Whole Green Beans",LUN,"ANNENBERG ",Brunch,4,OZ,VGN
02/13/2011,161051,"Sweet Potato Hashbrowns",LUN,"ANNENBERG ",Brunch,4,OZ,
02/13/2011,175076,"Broccoli Florets",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,173012,"Chick Peas",LUN,"ANNENBERG ","Salad Bar",1,OZ,VGN
02/13/2011,171060,"Corn Niblets",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,163024,Couscous,LUN,"ANNENBERG ","Salad Bar",3-Feb,CUP,VGT
02/13/2011,176066,"Field Greens",LUN,"ANNENBERG ","Salad Bar",2,OZ,"(OG) VGN"
02/13/2011,48006,"Flaked Tuna",LUN,"ANNENBERG ","Salad Bar",2,OZ,
02/13/2011,161056,"Hard Cooked Eggs",LUN,"ANNENBERG ","Salad Bar",1,EACH,VGT
02/13/2011,48016,Hummus,LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,176034,"Shredded Carrots",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,173007,"Sliced Beets",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,175022,"Sliced Cucumbers",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,175050,"Spinach Salad Base",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/13/2011,143001,Tofu,LUN,"ANNENBERG ","Salad Bar",2,OZ,"(OG) VGN"
02/13/2011,175021,"Tomato Wedges",LUN,"ANNENBERG ","Salad Bar",2,OZ,"LOC VGN"
02/13/2011,221019,"Kosher Dill Pickle Chips",LUN,"ANNENBERG ","Sandwich Bar",3,EACH,VGN
02/13/2011,175035,"Leaf Lettuce",LUN,"ANNENBERG ","Sandwich Bar",1,OZ,VGN
