02/02/2011,89003,"Pork Sausage Pattie",BRK,"ANNENBERG ","Breakfast Meats",2,EACH,
02/02/2011,61041,"Egg Beaters",BRK,"ANNENBERG ","Breakfast Entrees",4,OZ,VGT
02/02/2011,61042,"Egg Whites",BRK,"ANNENBERG ","Breakfast Entrees",4,OZ,VGT
02/02/2011,61009,"Hard Cooked Eggs",BRK,"ANNENBERG ","Breakfast Entrees",1,EACH,VGT
02/02/2011,161049,"Hard Cooked Eggs",BRK,"ANNENBERG ","Breakfast Entrees",1,EACH,VGT
02/02/2011,142539,Hummus,BRK,"ANNENBERG ","Breakfast Entrees",2,OZ,VGN
02/02/2011,61003,"Scrambled Eggs",BRK,"ANNENBERG ","Breakfast Entrees",4,OZ,VGT
02/02/2011,191001,"Warmed Pancake Syrup",BRK,"ANNENBERG ","Breakfast Misc",1,OZL,VGN
02/02/2011,161048,"Shredded Hashbrowns",BRK,"ANNENBERG ","Starch & Potatoes",4,OZ,VGN
02/02/2011,23505,"Chicken Noodle Soup",LUN,"ANNENBERG ","Today's Soup",6,OZL,
02/02/2011,25531,"White Bean and Garlic Soup",LUN,"ANNENBERG ","Today's Soup",6,OZL,VGN
02/02/2011,171060,"Corn Niblets",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/02/2011,171071,"Edamame Beans",LUN,"ANNENBERG ","Salad Bar",1,OZ,VGN
02/02/2011,176066,"Field Greens",LUN,"ANNENBERG ","Salad Bar",2,OZ,"(OG) VGN"
02/02/2011,48006,"Flaked Tuna",LUN,"ANNENBERG ","Salad Bar",2,OZ,
02/02/2011,164054,"Green Lentils",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/02/2011,175054,"HUHDS Salad Mix",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/02/2011,178008,"Peeled Baby Carrots",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/02/2011,175022,"Sliced Cucumbers",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/02/2011,176067,"Suntan Pepper Strips",LUN,"ANNENBERG ","Salad Bar",2,OZ,VGN
02/02/2011,142043,Tabbouleh,LUN,"ANNENBERG ","Salad Bar",2,OZ,VGT
02/02/2011,143001,Tofu,LUN,"ANNENBERG ","Salad Bar",2,OZ,"(OG) VGN"
02/02/2011,175021,"Tomato Wedges",LUN,"ANNENBERG ","Salad Bar",2,OZ,"LOC VGN"
02/02/2011,48501,"Chicken Salad",LUN,"ANNENBERG ","Sandwich Bar",4,OZ,
02/02/2011,175052,"Diced Tomatoes",LUN,"ANNENBERG ","Sandwich Bar",1,OZ,VGN
02/02/2011,221002,"Dill Pickle Spears",LUN,"ANNENBERG ","Sandwich Bar",2,EACH,VGN
02/02/2011,217008,Pretzles,LUN,"ANNENBERG ","Sandwich Bar",1,OZ,VGN
02/02/2011,175055,"Shredded Lettuce",LUN,"ANNENBERG ","Sandwich Bar",1,OZ,VGN
02/02/2011,176007,"Sliced Red Onions",LUN,"ANNENBERG ","Sandwich Bar",1,OZ,"(OG) VGN"
02/02/2011,71039,"Sliced Roast Beef",LUN,"ANNENBERG ","Sandwich Bar",4,OZ,
02/02/2011,113520,"Smoked Turkey Breast",LUN,"ANNENBERG ","Sandwich Bar",4,OZ,
02/02/2011,503085,"Broccoli & Cheese Fritatta",LUN,"ANNENBERG ",Entrees,1,PIECE,VGT
02/02/2011,501062,"Chicken Tikka Masala",LUN,"ANNENBERG ",Entrees,6,OZ,
02/02/2011,502033,"Herb Crusted Cod",LUN,"ANNENBERG ",Entrees,4,OZ,
02/02/2011,163046,"Basmati Rice",LUN,"ANNENBERG ","Starch & Potatoes",4,OZ,VGN
02/02/2011,503023,"Glazed Carrots",LUN,"ANNENBERG ",Vegetables,4,OZ,VGT
02/02/2011,175088,"Steamed Broccoli",LUN,"ANNENBERG ",Vegetables,4,OZ,VGN
02/02/2011,282002,"Cocoa Rice Crispie Treats",LUN,"ANNENBERG ",Desserts,1,EACH,
02/02/2011,505023,"Ranger Cookies",LUN,"ANNENBERG ",Desserts,1,EACH,VGT
02/02/2011,501033,"Boca Burger for Grill",LUN,"ANNENBERG ","From the Grille",1,EACH,VGN
02/02/2011,117003,Chickwich,LUN,"ANNENBERG ","From the Grille",1,EACH,
